Java 8 found at /usr/lib/jvm/java-8-openjdk/jre/bin/java
BBC started
07:11:44.654 [main] INFO de.learnlib.util.Experiment - Starting round 1
07:11:44.661 [main] INFO de.learnlib.util.Experiment - Learning
07:11:57.865 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.56491129440833
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.9966870100666
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.89410653381057
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.21713071873616
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.09859038042462
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.796201675139315
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47586992020913
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.662702603006764
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.70974197777724
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.81692552658609
07:17:28.107 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.75618185659576
07:17:28.107 [main] INFO de.learnlib.util.Experiment - ab aa ba bb aa ba bb ab ab ba ba ab ba ab aa
07:17:28.107 [main] INFO de.learnlib.util.Experiment - Starting round 23
07:17:28.107 [main] INFO de.learnlib.util.Experiment - Learning
07:17:34.698 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:17:35.397 [Thread-22] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.6670652966732
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 32.158260569772864
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.47074484728664
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.275319243487274
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.35142049418711
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.42086197746525
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.9966870100666
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.89410653381057
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.21713071873616
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.09859038042462
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.796201675139315
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47586992020913
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.662702603006764
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.70974197777724
07:17:35.397 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.81692552658609
07:17:35.397 [main] INFO de.learnlib.util.Experiment - bb aa ba ba aa ab ab aa ba bb ba aa bb aa aa
07:17:35.398 [main] INFO de.learnlib.util.Experiment - Starting round 24
07:17:35.398 [main] INFO de.learnlib.util.Experiment - Learning
07:17:42.266 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:17:42.894 [Thread-23] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.6670652966732
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 32.158260569772864
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.47074484728664
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.275319243487274
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.35142049418711
07:17:42.894 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.42086197746525
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.9966870100666
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.89410653381057
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.21713071873616
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.09859038042462
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.796201675139315
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47586992020913
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.662702603006764
07:17:42.895 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.70974197777724
07:17:42.895 [main] INFO de.learnlib.util.Experiment - ab aa bb ab ab bb aa aa bb ab bb bb ab aa bb
07:17:42.895 [main] INFO de.learnlib.util.Experiment - Starting round 25
07:17:42.895 [main] INFO de.learnlib.util.Experiment - Learning
07:19:52.144 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:19:52.776 [Thread-24] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.6670652966732
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 32.158260569772864
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.275319243487274
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.89410653381057
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.21713071873616
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.796201675139315
07:19:52.777 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.662702603006764
07:19:52.777 [main] INFO de.learnlib.util.Experiment - ab bb bb ab ab ba aa aa ba ab aa aa ba ba aa
07:19:52.777 [main] INFO de.learnlib.util.Experiment - Starting round 26
07:19:52.777 [main] INFO de.learnlib.util.Experiment - Learning
07:19:56.597 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:19:57.375 [Thread-25] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:19:57.375 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.275319243487274
07:19:57.376 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.796201675139315
07:19:57.377 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47586992020913
07:19:57.378 [main] INFO de.learnlib.util.Experiment - ab bb aa ab bb ab aa ab ab bb ab aa aa aa ab
07:19:57.378 [main] INFO de.learnlib.util.Experiment - Starting round 27
07:19:57.378 [main] INFO de.learnlib.util.Experiment - Learning
07:20:15.811 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:20:16.475 [Thread-26] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:20:16.475 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:20:16.475 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:20:16.475 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.275319243487274
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:20:16.476 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.796201675139315
07:20:16.476 [main] INFO de.learnlib.util.Experiment - bb aa ab ab ba bb bb ab ab bb ab ab bb aa ab
07:20:16.476 [main] INFO de.learnlib.util.Experiment - Starting round 28
07:20:16.476 [main] INFO de.learnlib.util.Experiment - Learning
07:20:28.700 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:20:29.343 [Thread-27] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:20:29.343 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.86871555650927
07:20:29.344 [main] INFO de.learnlib.util.Experiment - bb aa aa ab ab ab ab bb ba ba bb ba aa ba aa
07:20:29.344 [main] INFO de.learnlib.util.Experiment - Starting round 29
07:20:29.344 [main] INFO de.learnlib.util.Experiment - Learning
07:20:34.183 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:20:34.869 [Thread-28] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.697733980587444
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:20:34.869 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.244876851646254
07:20:34.869 [main] INFO de.learnlib.util.Experiment - ab ba ab aa ba aa ab bb ab ba aa aa ba ab ba
07:20:34.869 [main] INFO de.learnlib.util.Experiment - Starting round 30
07:20:34.869 [main] INFO de.learnlib.util.Experiment - Learning
07:20:46.083 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:20:46.721 [Thread-29] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.6670652966732
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 30.416991550113153
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:20:46.721 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:20:46.722 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:20:46.722 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:20:46.722 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:20:46.722 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:20:46.722 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.566590934712735
07:20:46.722 [main] INFO de.learnlib.util.Experiment - ba bb ab ba ab bb ab aa ab bb aa ab ba bb aa
07:20:46.722 [main] INFO de.learnlib.util.Experiment - Starting round 31
07:20:46.722 [main] INFO de.learnlib.util.Experiment - Learning
07:20:58.683 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:20:59.416 [Thread-30] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.6670652966732
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44092561010655
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.05150581481857
07:20:59.416 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.77528353604701
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 30.416991550113153
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.849018668295
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.12255498728612
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.32376876234258
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 68.35947973843466
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.41035146836251
07:20:59.417 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.332458231095
07:20:59.417 [main] INFO de.learnlib.util.Experiment - aa bb aa ba ab aa ab ba aa ab ab bb ba aa ab
07:20:59.417 [main] INFO de.learnlib.util.Experiment - Starting round 32
07:20:59.417 [main] INFO de.learnlib.util.Experiment - Learning
07:21:08.764 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:21:09.528 [Thread-31] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.6670652966732
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.445841898004005
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 61.44722079794212
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.87274640212635
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.61143843884903
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.23032395697754
07:21:09.528 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.93032521062352
